IDACUIFERO,Titular,Título,Uso,Autoridad que emite el acto,Fecha de registro,Volumen de extracción de aguas nacionales (m3/a?o),Número de anexos de aguas superficiales,Volumen de aguas superficiales (m3/a?o):,Número de anexos de aguas subterráneas,Volumen de aguas subterráneas (m3/a?o):,Número de anexos de descarga:,Volumen de descarga (m3/día):,Número de anexos de zonas federales:,Superficie (m2):
846,ARMANDO MIRANDA RODRIGUEZ,06CHI157386/34AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43355,60000,0,0,1,60000,0,0,0,0
846,ELIAS VARELA SAENZ,06CHI156480/24AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43035,100000,0,0,1,100000,0,0,0,0
846,ALFONSO RODRIGUEZ QUI?ONES,06CHI139492/24AMDL07,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,39517,105000,0,0,1,105000,0,0,0,0
846,GUILLERMO OLIVAS AGUIRRE,06CHI135533/24AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36753,12000,0,0,1,12000,0,0,0,0
846,ASOCIACION GANADERA LOCAL DE NONOAVA,06CHI132403/24IPGE99,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,36570,17500,0,0,1,17500,0,0,0,0
846,AGANETHA GIESBRECHT FRIESSEN,CHI128315,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36570,171120,0,0,1,171120,0,0,0,0
846,PRESIDENCIA MUNICIPAL DE NONOAVA ( LOC. CERRO PELON ),06CHI114344/24HMGE99,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,36521,2750,0,0,1,2750,0,0,0,0
846,COMITE DE VECINOS Y/O COMITE JUNTA RURAL DE AGUA POTABLE,2CHI112086/24HNGE97,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,36507,7884,0,0,1,7884,0,0,0,0
846,"PRESIDENCIA MUNICIPAL DE NONOAVA, LOC.: TIERRA BLANCA",06CHI129780/24HPGE99,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,36468,2625,0,0,1,2625,0,0,0,0
846,"PRESIDENCIA MUNICIPAL DE NONOAVA, LOC.: RANCHO DOLORES",06CHI129779/24HPGE99,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,36468,2625,0,0,1,2625,0,0,0,0
846,FRANCISCO CHACON GAMBOA,06CHI129279/24AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36451,36803,0,0,1,36803,0,0,0,0
846,ANGEL ALVAREZ TERRAZAS,06CHI120947/24IMGE98,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,36235,40716.25,0,0,1,40716.25,0,0,0,0
846,PRESIDENCIA MUNICIPAL DE NONOAVA ( LOC. LA PRESA ),06CHI114359/24HNGE98,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,35985,4750,0,0,1,4750,0,0,0,0
846,PRESIDENCIA MUNICIPAL DE NONOAVA ( LOC. LA LIBERTAD ),06CHI114166/24HMGE98,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,35985,1500,0,0,1,1500,0,0,0,0
846,PRESIDENCIA MUNICIPAL DE NONOAVA ( LOC. BAHUARA ),06CHI114367/24HNGE98,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,35985,5500,0,0,1,5500,0,0,0,0
846,PRESIDENCIA MUNICIPAL DE NONOAVA ( LOC. LA BOQUILLA ),06CHI114374/24HPGE98,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,35985,1250,0,0,1,1250,0,0,0,0
846,PRESIDENCIA MUNICIPAL DE NONOAVA ( LOC. CHARCO PINTO ),06CHI114368/24HNGE98,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,35985,4750,0,0,1,4750,0,0,0,0
846,PRESIDENCIA MUNICIPAL DE NONOAVA ( LOC. NONOAVA ),06CHI114370/24HMDL15,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,35985,138750,0,0,1,138750,0,0,0,0
846,HECTOR MANUEL Y SIMON ORDO?EZ VILLAGRAN,06CHI111727/24AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35597,240000,0,0,1,240000,0,0,0,0
846,HECTOR ORDO?EZ Y SIMON ORDO?EZ VILLAGRAN,2CHI111705/24AMGE97,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35597,240000,0,0,1,240000,0,0,0,0
846,PETER FROESSE FRIESSEN,2CHI110522/34CLGE97,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35492,1000,0,0,1,1000,0,0,0,0
846,ANNA MARTENS REMPEL,2CHI109586/34CMGE96,DOMESTICO,DIRECCIÓN LOCAL CHIHUAHUA,35488,1500,0,0,1,1500,0,0,0,0
846,MANUEL DAVID ARANDA MIRANDA,2CHI106299/24AQGE95,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,35262,71000,0,0,1,71000,0,0,0,0
846,J.R.A.P. DE CARICHI,2CHI108629/24HMGE96,PUBLICO URBANO,DIRECCIÓN LOCAL CHIHUAHUA,35222,199921,0,0,1,199921,0,0,0,0
846,JOSE PATRICIO MALDONADO ESTRADA,2CHI106300/24AMGE95,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,34971,120000,0,0,1,120000,0,0,0,0
846,GUILLERMO OLIVAS AGUIRRE,2CHI105204/24IMGE95,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,34971,600,0,0,1,600,0,0,0,0
846,ARNOLDO SAENZ PARRA,2CHI100104/24AMGR94,AGRICOLA,DIRECCIÓN GENERAL DEL ORGANISMO DE CUENCA RÍO BRAVO,34544,30000,0,0,1,30000,0,0,0,0
847,PETER HEINRICHS BANMAN,839522,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44552,300000,0,0,1,300000,0,0,0,0
847,HELENA PETERS WIEBE,838865,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44342,300000,0,0,1,300000,0,0,0,0
847,HELENA LOEWEN ZACHARIAS,838776,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44335,360000,0,0,1,360000,0,0,0,0
847,BERNARDO PENNER HEIDE,835903,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44232,360000,0,0,1,360000,0,0,0,0
847,ABRAHAM FEHR PETERS,835968,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44224,168000,0,0,1,168000,0,0,0,0
847,JACOB LOEWEN THIESSEN,816823,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44201,300000,0,0,1,300000,0,0,0,0
847,JOHAN KRAHN FRIESSEN,830394,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44182,360000,0,0,1,360000,0,0,0,0
847,JOHAN REMPEL GIESBRECHT,825225,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44175,240000,0,0,1,240000,0,0,0,0
847,MARIA FROESE PENNER,833117,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44147,300000,0,0,1,300000,0,0,0,0
847,DAVID REMPEL FEHR,829647,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44103,300000,0,0,1,300000,0,0,0,0
847,JACOB BERG LOEWEN,826236,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44081,300000,0,0,1,300000,0,0,0,0
847,MILTON KORNELSEN DUECK,825742,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44062,320000,0,0,1,320000,0,0,0,0
847,JACOBO LOEWEN WIEMS,823727,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44061,360000,0,0,1,360000,0,0,0,0
847,SUSANA WIEBE WIEBE,824387,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44057,300000,0,0,1,300000,0,0,0,0
847,VICTOR RAMON BUSTAMANTE BAEZA,824472,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,44050,2555,0,0,1,2555,0,0,0,0
847,JACOBO LOEWEN WIEMS,823726,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,44026,240000,0,0,1,240000,0,0,0,0
847,JACOBO LOEWEN WIENS,823725,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44018,360000,0,0,1,360000,0,0,0,0
847,JACOB WIEBE THIESSEN,822809,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44015,300000,0,0,1,300000,0,0,0,0
847,JACOB DYCK LOEWEN,823214,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44014,450000,0,0,1,450000,0,0,0,0
847,JACOBO LOEWEN WIEMS,824473,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,44014,180400,0,0,1,180400,0,0,0,0
847,VICTOR RAMON BUSTAMANTE BAEZA,823177,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44013,300000,0,0,1,300000,0,0,0,0
847,JACOB WIEBE WIEBE,823544,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44012,300000,0,0,1,300000,0,0,0,0
847,JACOBO FEHR PETERS,822732,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,44006,240000,0,0,1,240000,0,0,0,0
847,CORNELIUS KRAHN GIESBRECHT,821384,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43986,300000,0,0,1,300000,0,0,0,0
847,PETER HEINRICHS BANMAN,822641,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43976,160000,0,0,1,160000,0,0,0,0
847,ABRAHAM WIEBE DYCK,821242,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43958,300000,0,0,1,300000,0,0,0,0
847,PETER HEINRICHS BANMAN,813531,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43938,300000,0,0,1,300000,0,0,0,0
847,RICKY REMPEL LOEWEN,811480,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43913,240000,0,0,1,240000,0,0,0,0
847,JOHAN WALL TEICHROEB,815042,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43748,300000,0,0,1,300000,0,0,0,0
847,BERNARDO LOEWEN NEUFELD,811273,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43671,300000,0,0,1,300000,0,0,0,0
847,JUAN LOEWEN REIMER,06CHI157552/35AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43543,300000,0,0,1,300000,0,0,0,0
847,LAERRY PETERS PENNER,06CHI159156/35AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43511,300000,0,0,1,300000,0,0,0,0
847,JOHAN ENNS THIESSEN,06CHI157490/35AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43311,240000,0,0,1,240000,0,0,0,0
847,JOHN WIEBE WIEBE,06CHI155484/35AMDL16,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,43195,210000,0,0,1,210000,0,0,0,0
847,MARIA DEL SOCORRO GARCIA BAEZA,06CHI155448/35IMDL16,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,42853,791.7,0,0,1,791.7,0,0,0,0
847,JOSE ISABEL VILLELA CORRAL,06CHI138778/35IPGE05,DIFERENTES USOS,DIRECCIÓN LOCAL CHIHUAHUA,38672,7000,0,0,3,7000,0,0,0,0
847,FRANCISCO FROESE ENNS,06CHI138546/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38590,240000,0,0,1,240000,0,0,0,0
847,"GERHARD PETERS SCHMITT, MARIA KRAHN FRIESSEN",06CHI138506/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38558,360000,0,0,1,360000,0,0,0,0
847,"GERHARD PETERS SCHMITT, MARIA KRAHN FRIESSEN",06CHI138507/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38558,120000,0,0,1,120000,0,0,0,0
847,ISAAC ENNS NEUFELD,06CHI138477/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38527,240000,0,0,1,240000,0,0,0,0
847,"RENE ARMENDARIZ COLOMO, ALFREDO ARMENDARIZ COLOMO",06CHI138478/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38527,300000,0,0,1,300000,0,0,0,0
847,GERHARD REMPEL BLATZ,06CHI138475/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38527,360000,0,0,1,360000,0,0,0,0
847,ABRAHAM WALL FROESSE,06CHI138422/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38490,360000,0,0,1,360000,0,0,0,0
847,GUIMEL SUSANA LUGO LOZANO,06CHI138423/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38490,360000,0,0,1,360000,0,0,0,0
847,GUIMEL SUSANA LUGO LOZANO,06CHI138424/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38490,228000,0,0,1,228000,0,0,0,0
847,ABRAHAM LOEWEN THIESSEN,06CHI136746/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38467,300000,0,0,1,300000,0,0,0,0
847,CORNELIUS WALL REIMER,06CHI138380/35AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38413,360000,0,0,1,360000,0,0,0,0
847,GILBERTO FROESE THIESSEN,06CHI138366/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38413,300000,0,0,1,300000,0,0,0,0
847,CORNELIO SAWATZKY DYCK,06CHI138345/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38397,360000,0,0,1,360000,0,0,0,0
847,PEDRO FEHR GIESBRECHT,06CHI138359/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38397,360000,0,0,1,360000,0,0,0,0
847,ABRAHAM LOEWEN THIESSEN,06CHI138360/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38397,300000,0,0,1,300000,0,0,0,0
847,JOHAN LOEWEN REMPEL,CHI138334,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38379,480000,0,0,2,480000,0,0,0,0
847,CORNELIO LETKEMAN SMITH,06CHI138338/35AMGE05,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38379,300000,0,0,1,300000,0,0,0,0
847,GERHARD REMPEL BLATZ,06CHI138128/35AMDL11,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38306,360000,0,0,1,360000,0,0,0,0
847,SOCORRO HORTENSIA RAMOS BAEZA,06CHI137904/35AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38210,240000,0,0,1,240000,0,0,0,0
847,""" ATASCADERAS "" SOCIEDAD DE PRODUCCION RURAL DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE",06CHI137908/35AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38210,300000,0,0,1,300000,0,0,0,0
847,""" ATASCADERAS "" SOCIEDAD DE PRODUCCION RURAL DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE",06CHI137909/35AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38210,300000,0,0,1,300000,0,0,0,0
847,PEDRO PETERS HARMS,CHI137815,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38117,300000,0,0,1,300000,0,0,0,0
847,JERRY DUECK KORNELSEN,06CHI137281/35AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38071,360000,0,0,1,360000,0,0,0,0
847,GERARDO KRAHN SCHMITT,06CHI137762/35AMDL18,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38071,480000,0,0,1,480000,0,0,0,0
847,PETER ENNS FROESE,06CHI137777/35AMGE04,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,38071,320000,0,0,1,320000,0,0,0,0
847,CORNELIUS WALL REIMER,06CHI137446/35AMDL14,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37964,480000,0,0,1,480000,0,0,0,0
847,JOHAN ENNS FRIESSEN,CHI137630,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37964,360000,0,0,1,360000,0,0,0,0
847,BERNARDO REMPEL ENNS,06CHI137615/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37964,330000,0,0,1,330000,0,0,0,0
847,JOHAN ENNS FRIESSEN,06CHI137631/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37964,240000,0,0,1,240000,0,0,0,0
847,PETER HEINRICHS BANMAN,CHI137510,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37901,300000,0,0,1,300000,0,0,0,0
847,CORNELIUS TEICHROEB SAWATZKY,06CHI137449/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37841,300000,0,0,1,300000,0,0,0,0
847,CORNELIO LETKEMAN SMITH,06CHI136654/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37841,300000,0,0,1,300000,0,0,0,0
847,ALBINO REMPEL GIESBRECHT,06CHI137445/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37841,330000,0,0,1,330000,0,0,0,0
847,EDDY REMPEL LOEWEN,06CHI137448/35AMDL17,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37841,180000,0,0,1,180000,0,0,0,0
847,CORNELIUS TEICHROEB SAWATZKY,06CHI137450/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37841,300000,0,0,1,300000,0,0,0,0
847,TINA THIESSEN PETERS,06CHI137336/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,360000,0,0,1,360000,0,0,0,0
847,CORNELIO LETKEMAN SMITH Y JACOB DYCK FRIESEN,06CHI137010/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,300000,0,0,1,300000,0,0,0,0
847,ALBINO REMPEL GIESBRECHT,06CHI137330/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,240000,0,0,1,240000,0,0,0,0
847,SUSANA THIESSEN PETERS,CHI137299,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,300000,0,0,1,300000,0,0,0,0
847,ERNESTO NEUFELD FRIESEN,CHI137327,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,300000,0,0,1,300000,0,0,0,0
847,SUSANA THIESSEN PETERS,CHI137350,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,360000,0,0,1,360000,0,0,0,0
847,EDDIE BERGEN ENNS,CHI137351,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,300000,0,0,1,300000,0,0,0,0
847,PEDRO FEHR SAWATZKY,06CHI137315/35AMGE03,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37803,360000,0,0,1,360000,0,0,0,0
847,ABRAHAM REMPEL FRIESEN,06CHI136692/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,360000,0,0,1,360000,0,0,0,0
847,ABRAM NEUFELD FRIESEN,06CHI136827/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,300000,0,0,1,300000,0,0,0,0
847,BERNHARD FROESE THIESSEN,06CHI136657/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,300000,0,0,1,300000,0,0,0,0
847,"CORNELIO LETKEMAN SMITH, JACOB DYCK FRIESEN",CHI136659,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,360000,0,0,1,360000,0,0,0,0
847,ABRAHAM DYCK LOEWEN Y JACOB DYCK LOEWEN,06CHI136831/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37697,300000,0,0,1,300000,0,0,0,0
847,CORNELIO LETKEMAN SMITH Y JACOB DYCK FRIESEN,06CHI136741/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,CORNELIUS KNELSEN WIEBE,06CHI136817/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,ABRAHAM GOERTZEN ENNS,06CHI136819/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,RENE ARMENDARIZ COLOMO Y ALFREDO ARMENDARIZ COLOMO,06CHI136767/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,TINA THIESSEN PETERS,06CHI136812/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,DAVID HIEBERT UNGER,06CHI136816/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,ABRAHAM LOEWEN FRIESSEN,06CHI136818/35AMDL12,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,ABRAHAM ENNS FRIESEN,06CHI136820/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,ABRAHAM ENNS FRIESEN,06CHI136821/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,JUAN FROESE THIESSEN,06CHI136605/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,RENE ARMENDARIZ COLOMO Y ALFREDO ARMENDARIZ COLOMO,06CHI136765/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,ABRAM ELIAS ENNS,06CHI136805/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,PEDRO KRAHN FRIESSEN,06CHI136814/35AMGE02,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,"CORNELIO LETKEMAN SMITH, JACOB DYCK FRIESEN",CHI136742,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,EDWIN KORNELSEN DUECK,CHI136608,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,37602,300000,0,0,1,300000,0,0,0,0
847,JOSE MERCEDES RAMOS SANCHEZ,06CHI135597/35GMGE01,PECUARIO,DIRECCIÓN LOCAL CHIHUAHUA,37217,9125,0,0,1,9125,0,0,0,0
847,PETER KNELSEN WIEBE,06CHI135413/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36935,300000,0,0,1,300000,0,0,0,0
847,CORNELIUS PETERS SCHMITT,CHI135486,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36935,300000,0,0,1,300000,0,0,0,0
847,ABRAM LOEWEN NEUFELD,CHI135178,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,300000,0,0,1,300000,0,0,0,0
847,ABRAM FROESE FRIESSEN,06CHI135177/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,300000,0,0,1,300000,0,0,0,0
847,PETER REMPEL LOEWEN,CHI135179,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,300000,0,0,1,300000,0,0,0,0
847,ABRAHAM ZACHARIAS QUIRING,CHI135284,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36696,200000,0,0,1,200000,0,0,0,0
847,CORNELIUS KNELSEN WIEBE,06CHI134987/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,300000,0,0,1,300000,0,0,0,0
847,ZULMA EMELIA ALVAREZ GAMEZ,06CHI135049/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,200000,0,0,1,200000,0,0,0,0
847,GERARDO REIMER REMPEL,06CHI135041/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,360000,0,0,1,360000,0,0,0,0
847,PETER HAMM WIEBE,06CHI134980/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,300000,0,0,1,300000,0,0,0,0
847,PETER FROESE WIEBE,06CHI134983/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,300000,0,0,1,300000,0,0,0,0
847,SUSANA KOETHLER KLASSEN,06CHI134988/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36682,300000,0,0,1,300000,0,0,0,0
847,BERNARDO PETERS REMPEL,06CHI134537/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,300000,0,0,1,300000,0,0,0,0
847,FRANZ KRAHN FRIESSEN,CHI134542,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,300000,0,0,1,300000,0,0,0,0
847,FRANZ KRAHN FRIESSEN,CHI134541,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,300000,0,0,1,300000,0,0,0,0
847,BERNARDO PETERS DYCK,06CHI134784/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,300000,0,0,1,300000,0,0,0,0
847,ABRAM GIESBRECHT WIEBE,06CHI134841/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36668,360000,0,0,1,360000,0,0,0,0
847,ELISABETH BERGEN PETERS,CHI132832,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,300000,0,0,1,300000,0,0,0,0
847,JOHAN KRAHN FRIESSEN,CHI134544,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,90000,0,0,1,90000,0,0,0,0
847,MERVIN DUECK PLETT,06CHI134545/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,300000,0,0,1,300000,0,0,0,0
847,JOHAN KRAHN FRIESSEN,CHI134543,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,300000,0,0,1,300000,0,0,0,0
847,PETER MARTENS PETERS,06CHI132830/35AMGE99,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36633,300000,0,0,1,300000,0,0,0,0
847,ISAAK SAWATZKY KLASSEN,06CHI134468/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,300000,0,0,1,300000,0,0,0,0
847,ABRAHAM PETERS FROESSE,06CHI134470/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,180000,0,0,1,180000,0,0,0,0
847,HEINRICH THIESSEN DYCK,06CHI134472/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,300000,0,0,1,300000,0,0,0,0
847,HEINRICH REMPEL FEHR,06CHI134435/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,300000,0,0,1,300000,0,0,0,0
847,ABRAHAM OLFERT KRAHN,06CHI134438/35AMGE00,AGRICOLA,DIRECCIÓN LOCAL CHIHUAHUA,36605,300000,0,0,1,300000,0,0,0,0
